TWEET_ID,EVENT_TYPE,EVENT,TWEET,EVENT_INI,EVENT_END,QUESTION,bld,bgd,d,ald,agd,count,split
t670_11_12,VBN,['watched'],"""@cspanwj Protester had 4 men tackle her down , cop just watched ? I knew Chief of police in my city , corrupt as hell !! I'm re- joining today""",11,12,is the author of this tweet involved in the event watched  ?,certNO,certNO,certNO,certNO,certNO,0,train
t670_28_29,VBG,['joining'],"""@cspanwj Protester had 4 men tackle her down , cop just watched ? I knew Chief of police in my city , corrupt as hell !! I'm re- joining today""",28,29,is the author of this tweet involved in the event joining  ?,certNO,certNO,certNO,certYES,certNO,1,train
t670_5_6,VBP,['tackle'],"""@cspanwj Protester had 4 men tackle her down , cop just watched ? I knew Chief of police in my city , corrupt as hell !! I'm re- joining today""",5,6,is the author of this tweet involved in the event tackle  ?,certNO,certNO,certNO,certNO,certNO,0,train
t68_4_5,VBG,['missing'],"""@abzmedic I ' m missing autumn because of work . :( I must get into the forests tomorrow !""",4,5,is the author of this tweet involved in the event missing  ?,certYES,certYES,certYES,certYES,probYES,1,train
t690_6_7,VBP,['justt'],"""damm that cutt deep , i justt noticedd daht .....""",6,7,is the author of this tweet involved in the event justt  ?,INV,INV,INV,INV,INV,0,train
t693_14_15,VBG,['pushing'],"""Damn . I do NOT know how to work this phone today . I'm pushing all kinds of buttons that shouldn't be pushed . #storyofmylife""",14,15,is the author of this tweet involved in the event pushing  ?,certYES,certNO,certNO,certYES,certNO,1,train
t693_22_23,VBN,['pushed'],"""Damn . I do NOT know how to work this phone today . I'm pushing all kinds of buttons that shouldn't be pushed . #storyofmylife""",22,23,is the author of this tweet involved in the event pushed  ?,certYES,certNO,certNO,certYES,UNK,1,train
t694_3_4,VBP,['eat'],"""damn i gotta eat somethin ..... all I had to eat is SNICKERS and a Lemonade #smh damn ya boi on that #undergradBUDGET""",3,4,is the author of this tweet involved in the event eat  ?,certNO,certNO,certNO,probYES,probNO,1,train
t698_7_8,VBG,['looking'],"""dam this guy next to me is looking up some nasty ass shit o__O""",7,8,is the author of this tweet involved in the event looking  ?,certNO,certNO,certNO,certNO,certNO,0,train
t712_8_9,VBP,['hate'],"""@Dat_Babiifayce I already have sis !!! Girl they hate me !""",8,9,is the author of this tweet involved in the event hate  ?,certYES,certYES,certYES,certYES,certYES,1,train
t715_3_4,VBG,['making'],"""@daveknowspdx We are making a difference already : http://bit.ly/c8fLnr""",3,4,is the author of this tweet involved in the event making  ?,certYES,certYES,certYES,certYES,certYES,1,train
t721_22_23,VBP,['purchase'],"""DAVID MARIL : Cut some TV channels and let me buy what I watch : My question is why , when we purchase cable and sa ... http://bit.ly/fW3ByU""",22,23,is the author of this tweet involved in the event purchase  ?,certYES,probYES,certYES,certYES,probYES,1,train
t726_2_3,VBG,['feeling'],"""@daxx_d24 best feeling in the world twice this week . Got 3 more on the way lmao i cant stop""",2,3,is the author of this tweet involved in the event feeling  ?,certYES,certYES,certNO,probYES,probYES,1,train
t729_2_3,VBG,['doin'],"""@DaylySpecialz im doin good , just maxin & relaxin on my day off ... i have a 4 day stetch startin tomorrow .""",2,3,is the author of this tweet involved in the event doin  ?,certYES,certNO,certYES,certYES,certNO,1,train
t730_2_3,VBG,['doin'],"""@DaylySpecialz im doin good , just maxin < relaxin on my day off ... i have a 4 day stetch startin tomorrow .""",2,3,is the author of this tweet involved in the event doin  ?,certYES,certNO,certYES,certYES,certNO,1,train
t731_2_3,VBG,['doin'],"""@DaylySpecialz im doin good , just maxin & relaxin on my day off ... i have a 4 day stetch startin tomorrow .""",2,3,is the author of this tweet involved in the event doin  ?,certYES,certNO,certYES,certYES,certNO,1,train
t733_16_17,VBP,['havent'],"""Day three of St John ' s wort tea for anxiety . So far today I havent had a panic attack ... we'll see if this works !""",16,17,is the author of this tweet involved in the event havent  ?,INV,INV,INV,INV,INV,0,train
t734_6_7,VBN,['mentioned'],"""@Dazzx I think you may have mentioned it . Once or twice . :)""",6,7,is the author of this tweet involved in the event mentioned  ?,certNO,certNO,certNO,certNO,certNO,0,train
t736_8_9,VBG,['watching'],"""@DDaimaru I may have to get minecraft after watching videos of it""",8,9,is the author of this tweet involved in the event watching  ?,certNO,certNO,certNO,probYES,probYES,1,train
t740_13_14,VBP,['love'],"""Dear I think we are facing a problem , you act like you love me no longer .""",13,14,is the author of this tweet involved in the event love  ?,probYES,probYES,probYES,probNO,probNO,1,train
t740_5_6,VBG,['facing'],"""Dear I think we are facing a problem , you act like you love me no longer .""",5,6,is the author of this tweet involved in the event facing  ?,certYES,certYES,certYES,certYES,certYES,1,train
t745_0_1,VBG,['Debating'],"""Debating if i should go to this bar and watch this game or just chill hmmm .. decisions decisions .""",0,1,is the author of this tweet involved in the event Debating  ?,certYES,certNO,certYES,probYES,certNO,1,train
t748_4_5,VBG,['wondering'],"""@DeeNeeCole yea I was wondering if after they banned the indian we got a new one""",4,5,is the author of this tweet involved in the event wondering  ?,certYES,probYES,certYES,certYES,UNK,1,train
t751_15_16,VBP,['think'],"""@defpenradio @boomkack @ladygaga We ' ve beeb waiting enthusiastically for half a year . I think its about time . We ' re dying . #BornThisWay""",15,16,is the author of this tweet involved in the event think  ?,certYES,probNO,certYES,certYES,probYES,1,train
t751_23_24,VBG,['dying'],"""@defpenradio @boomkack @ladygaga We ' ve beeb waiting enthusiastically for half a year . I think its about time . We ' re dying . #BornThisWay""",23,24,is the author of this tweet involved in the event dying  ?,certYES,certYES,certYES,probYES,probNO,1,train
t751_7_8,VBG,['waiting'],"""@defpenradio @boomkack @ladygaga We ' ve beeb waiting enthusiastically for half a year . I think its about time . We ' re dying . #BornThisWay""",7,8,is the author of this tweet involved in the event waiting  ?,certYES,certYES,certYES,probYES,probNO,1,train
t753_2_3,VBP,['hate'],"""@demhot I hate it here , lol . i'm moving to america when i'm at least 23 . no joke""",2,3,is the author of this tweet involved in the event hate  ?,certYES,certYES,certYES,certYES,certYES,1,train
t753_9_10,VBG,['moving'],"""@demhot I hate it here , lol . i'm moving to america when i'm at least 23 . no joke""",9,10,is the author of this tweet involved in the event moving  ?,certNO,certNO,certNO,certNO,probYES,1,train
t759_13_14,VBG,['joining'],"""@dena33 have a good weekend ! Next time I'm at Gardens we are joining eatery forces .""",13,14,is the author of this tweet involved in the event joining  ?,certNO,certNO,certNO,certNO,probYES,1,train
t765_8_9,VBN,['had'],"""@DEVEY2G no I liked the one u had had that time but I'm sure I cood make one wit my bro possibly""",8,9,is the author of this tweet involved in the event had  ?,certNO,certNO,certNO,certNO,certNO,0,train
t767_2_3,VBP,['miss'],"""@D_Fikes I miss Fiko ..""",2,3,is the author of this tweet involved in the event miss  ?,certYES,certYES,certYES,certYES,certYES,1,train
t771_14_15,VBG,['makin'],"""Did I burn down the joint ? I DON'T THINK SO . I was makin ornaments out of fish hooks .""",14,15,is the author of this tweet involved in the event makin  ?,certYES,certYES,certNO,certNO,certNO,1,train
t777_10_11,VBG,['talking'],"""@digg_dugg since I didn't know what the hell you were talking about in the first place , I overlooked said spelling mistakes ...""",10,11,is the author of this tweet involved in the event talking  ?,certNO,certNO,certNO,certNO,certNO,0,train
t778_19_20,VBP,['FOLLOWD'],"""#DiggyFollows50 @Diggy_simmons FOLLOW ME PLZ CAUSE IM HAVIN A BAD DAY AND WOULD BE SO MUCH BETTER IF U FOLLOWD ME . BUMPING AIRBORNE RIGHT NOW""",19,20,is the author of this tweet involved in the event FOLLOWD  ?,certYES,certNO,certNO,certNO,certNO,1,train
t778_22_23,VBG,['BUMPING'],"""#DiggyFollows50 @Diggy_simmons FOLLOW ME PLZ CAUSE IM HAVIN A BAD DAY AND WOULD BE SO MUCH BETTER IF U FOLLOWD ME . BUMPING AIRBORNE RIGHT NOW""",22,23,is the author of this tweet involved in the event BUMPING  ?,certNO,certNO,certNO,certNO,certNO,0,train
t784_6_7,VBG,['dampening'],"""Discouragement could set in now , dampening the fires of your i ... More for Pisces http://t.co/HpTt2c0r""",6,7,is the author of this tweet involved in the event dampening  ?,certNO,certNO,certNO,certNO,certNO,0,train
t790_7_8,VBN,['covered'],"""@DIYSara maybe your leftovers :) we were covered in ice all day Friday , no power most of the day and all gone by Sat . evening""",7,8,is the author of this tweet involved in the event covered  ?,certNO,certYES,certNO,certNO,certNO,1,train
t797_10_11,VBP,['forget'],"""@DJ_Krystal If you've gotta leave , make sure they never forget you . That's what I do .""",10,11,is the author of this tweet involved in the event forget  ?,certNO,certNO,certNO,certNO,certNO,0,train
t797_4_5,VBP,['leave'],"""@DJ_Krystal If you've gotta leave , make sure they never forget you . That's what I do .""",4,5,is the author of this tweet involved in the event leave  ?,certNO,certNO,certNO,certNO,certNO,0,train
t80_9_10,VBP,['love'],"""A day late but thank you = ) I love it""",9,10,is the author of this tweet involved in the event love  ?,certYES,certYES,certYES,certYES,certYES,1,train
t801_13_14,VBP,['dnce'],"""dnce 2 day at skool 2 dau wuz kinda corny evn doe i dnce a lil bit ugh bored lke always whn is ya gurl neva nt trin 2 fin sunthn 2""",13,14,is the author of this tweet involved in the event dnce  ?,INV,INV,INV,INV,INV,0,train
t801_18_19,VBN,['bored'],"""dnce 2 day at skool 2 dau wuz kinda corny evn doe i dnce a lil bit ugh bored lke always whn is ya gurl neva nt trin 2 fin sunthn 2""",18,19,is the author of this tweet involved in the event bored  ?,certYES,probNO,certYES,certYES,probNO,0,train
t812_6_7,VBN,['comin'],"""@dolemite4 haha . I might be comin into town next week !""",6,7,is the author of this tweet involved in the event comin  ?,certNO,certNO,certNO,certNO,probYES,1,train
t826_10_11,VBP,['ask'],"""don't worry about what i think .. why don't you ask him""",10,11,is the author of this tweet involved in the event ask  ?,certNO,certNO,certNO,certNO,certNO,0,train
t827_15_16,VBP,['dnt'],"""@DORSEY33 lol aw . i thought u was talkin bout another time . nd i dnt see u either !""",15,16,is the author of this tweet involved in the event dnt  ?,INV,INV,INV,INV,INV,0,train
t845_17_18,VBP,['LOVE'],"""DUDE I CAN WATCH JENNIFERS BODY :O I KNOW WHAT IMMA BE DOING ALL WEEK xD I LOVE THESE MOVIES !""",17,18,is the author of this tweet involved in the event LOVE  ?,certYES,certYES,certYES,certYES,certYES,1,train
t847_17_18,VBP,['HATE'],"""Dude in my group in my Bcom class invited me to an Evangelist revival mass ... FUCKING HATE IT WHEN THEY KNOW I'M PAGAN AND INVITE ME . ANGER .""",17,18,is the author of this tweet involved in the event HATE  ?,certYES,probNO,certYES,certYES,probYES,1,train
t847_25_26,VBP,['INVITE'],"""Dude in my group in my Bcom class invited me to an Evangelist revival mass ... FUCKING HATE IT WHEN THEY KNOW I'M PAGAN AND INVITE ME . ANGER .""",25,26,is the author of this tweet involved in the event INVITE  ?,certYES,probNO,certYES,probYES,probYES,1,train
t85_11_12,VBN,['noticed'],"""@AdorableJustinB CONGRATS !!! FREDO NOTICED YOU !! please help me get noticed . :P""",11,12,is the author of this tweet involved in the event noticed  ?,certNO,certNO,certNO,certNO,certNO,0,train
t851_22_23,VBG,['sitting'],"""@EA I came into the house after a hard day of my first year in middle school . I saw the game sitting at our computer table . I grabbed it""",22,23,is the author of this tweet involved in the event sitting  ?,certNO,certNO,certNO,certNO,certNO,0,train
t853_15_16,VBN,['expected'],"""Early TRIF : Specific #2 no longer a problem , I guess . New #2 expected this weekend .""",15,16,is the author of this tweet involved in the event expected  ?,certYES,probYES,certYES,certYES,certYES,1,train
t871_4_5,VBG,['leaving'],"""@elizabethgrace7 I ' m leaving June 21 and just traveling in west and south Europe .""",4,5,is the author of this tweet involved in the event leaving  ?,certNO,certNO,certNO,certNO,probYES,1,train
t871_9_10,VBG,['traveling'],"""@elizabethgrace7 I ' m leaving June 21 and just traveling in west and south Europe .""",9,10,is the author of this tweet involved in the event traveling  ?,certNO,certNO,certNO,certNO,probYES,1,train
t873_19_20,VBG,['waiting'],"""@ElmKid the one you said you was gonna make . the one i bought everything for and have been waiting for ?""",19,20,is the author of this tweet involved in the event waiting  ?,certYES,probNO,certYES,certNO,certNO,1,train
t875_9_10,VBP,['guess'],"""@EmilyOptimism I've never seen you name-drop before . I guess it's a pretty intense situation .""",9,10,is the author of this tweet involved in the event guess  ?,certYES,certNO,certYES,probYES,certNO,1,train
t893_23_24,VBN,['done'],"""@ethernat You know me , if I can be kind and guilt you at the same time , well , my job is done :)""",23,24,is the author of this tweet involved in the event done  ?,INV,INV,INV,INV,INV,0,train
